id,Datetime,Data,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
64239,2023-07-22T12:35:03.732693,2023-07-22,2023-07-22,196.0,29.911,32.7,0,,102,35.0,0.0,916.0,0.0,0.0,797.6,2.4,96.3,787.4,0.0,32.8,32.8,40.0,1
64240,2023-07-22T13:05:03.845005,2023-07-22,2023-07-22,196.0,29.892,33.4,0,,57,33.0,0.0,882.0,0.0,0.0,797.6,3.1,96.3,787.4,0.0,33.9,33.3,41.1,1
64241,2023-07-22T13:35:04.204393,2023-07-22,2023-07-22,196.0,29.873,34.1,0,,119,31.0,0.0,823.0,0.0,0.0,797.6,3.1,96.3,787.4,0.0,34.4,33.9,41.7,1
64242,2023-07-22T14:05:03.477811,2023-07-22,2023-07-22,196.0,29.856,34.1,0,,91,30.0,0.0,754.0,0.0,0.0,797.6,3.7,96.3,787.4,0.0,33.9,33.9,41.1,1
64243,2023-07-22T14:35:03.672319,2023-07-22,2023-07-22,196.0,29.84,34.5,0,,132,31.0,0.0,664.0,0.0,0.0,797.6,3.7,96.3,787.4,0.0,35.0,34.4,41.7,1
64244,2023-07-22T15:05:03.842488,2023-07-22,2023-07-22,196.0,29.832,35.2,0,,137,31.0,0.0,564.0,0.0,0.0,797.6,4.1,96.3,787.4,0.0,35.6,35.0,41.1,1
64245,2023-07-22T15:35:04.017164,2023-07-22,2023-07-22,196.0,29.832,34.2,0,,120,32.0,0.0,455.0,0.0,0.0,797.6,4.1,96.3,787.4,0.0,34.4,34.4,38.3,1
64246,2023-07-22T16:05:03.352170,2023-07-22,2023-07-22,196.0,29.83,34.9,0,,142,32.0,0.0,339.0,0.0,0.0,797.6,4.5,96.3,787.4,0.0,35.6,35.0,38.3,1
64247,2023-07-22T16:35:03.565759,2023-07-22,2023-07-22,236.0,29.833,34.7,0,,135,33.0,0.0,218.0,0.0,0.0,797.6,4.5,96.3,787.4,0.0,35.6,34.4,36.7,1
64248,2023-07-22T17:05:03.853058,2023-07-22,2023-07-22,236.0,29.838,34.1,0,,129,34.0,0.0,100.0,0.0,0.0,797.6,4.7,96.3,787.4,0.0,35.0,33.9,35.0,1
64249,2023-07-22T17:35:03.233961,2023-07-22,2023-07-22,0.0,29.845,32.8,0,,218,37.0,0.0,14.0,0.0,0.0,797.6,4.7,96.3,787.4,0.0,33.3,32.8,32.2,1
64250,2023-07-22T18:05:03.392848,2023-07-22,2023-07-22,0.0,29.852,31.6,0,,158,39.0,0.0,0.0,0.0,0.0,797.6,4.7,96.3,787.4,0.0,31.7,31.7,30.6,1
64251,2023-07-22T18:35:03.585235,2023-07-22,2023-07-22,20.0,29.86,30.7,0,,158,40.0,0.0,0.0,0.0,0.0,797.6,4.7,96.3,787.4,0.0,30.6,30.6,29.4,1
64252,2023-07-22T19:05:03.729647,2023-07-22,2023-07-22,20.0,29.873,29.7,0,,158,42.0,0.0,0.0,0.0,0.0,797.6,4.8,96.3,787.4,0.0,30.0,29.4,28.9,1
64253,2023-07-22T19:35:03.942080,2023-07-22,2023-07-22,20.0,29.886,28.6,0,,158,45.0,0.0,0.0,0.0,0.0,797.6,4.8,96.3,787.4,0.0,28.9,28.9,27.8,1
64254,2023-07-22T20:05:04.068124,2023-07-22,2023-07-22,20.0,29.891,29.1,0,,149,42.0,0.0,0.0,0.0,0.0,797.6,4.9,96.3,787.4,0.0,29.4,28.9,28.3,1
64255,2023-07-22T20:35:03.258670,2023-07-22,2023-07-22,60.0,29.906,29.1,0,,130,43.0,0.0,0.0,0.0,0.0,797.6,4.9,96.3,787.4,0.0,29.4,28.9,28.3,1
64256,2023-07-22T21:05:03.424201,2023-07-22,2023-07-22,60.0,29.913,28.9,0,,122,44.0,0.0,0.0,0.0,0.0,797.6,5.0,96.3,787.4,0.0,29.4,28.9,28.3,1
64257,2023-07-22T21:35:03.601751,2023-07-22,2023-07-22,60.0,29.924,28.4,0,,123,46.0,0.0,0.0,0.0,0.0,797.6,5.0,96.3,787.4,0.0,28.9,28.3,27.8,1
64258,2023-07-22T22:05:03.712465,2023-07-22,2023-07-22,20.0,29.93,27.6,0,,123,47.0,0.0,0.0,0.0,0.0,797.6,5.0,96.3,787.4,0.0,27.8,27.8,26.7,1
64259,2023-07-22T22:35:04.054837,2023-07-22,2023-07-22,20.0,29.931,27.1,0,,123,49.0,0.0,0.0,0.0,0.0,797.6,5.0,96.3,787.4,0.0,27.2,27.2,26.1,1
64260,2023-07-22T23:05:03.202378,2023-07-22,2023-07-22,20.0,29.933,27.2,0,,124,49.0,0.0,0.0,0.0,0.0,797.6,5.1,96.3,787.4,0.0,27.2,27.2,26.1,1
64261,2023-07-22T23:35:03.416869,2023-07-22,2023-07-22,20.0,29.931,26.9,0,,124,50.0,0.0,0.0,0.0,0.0,797.6,5.1,96.3,787.4,0.0,27.2,27.2,26.1,1
64262,2023-07-22T23:59:03.581462,2023-07-22,2023-07-22,20.0,29.93,25.3,0,,124,54.0,0.0,0.0,0.0,0.0,797.6,5.1,96.3,787.4,0.0,25.6,25.6,24.4,1
64263,2023-07-23T00:05:03.994842,2023-07-23,2023-07-23,0.0,29.929,24.8,0,,124,55.0,0.0,0.0,0.0,0.0,797.6,0.0,101.3,792.5,0.0,25.0,25.0,23.9,1
64264,2023-07-23T00:35:03.179024,2023-07-23,2023-07-23,0.0,29.928,23.9,0,,124,59.0,0.0,0.0,0.0,0.0,797.6,0.0,101.3,792.5,0.0,24.4,23.9,23.3,1
64265,2023-07-23T01:05:03.311848,2023-07-23,2023-07-23,0.0,29.928,25.9,0,,120,54.0,0.0,0.0,0.0,0.0,797.6,0.1,101.3,792.5,0.0,26.1,26.1,25.0,1
64266,2023-07-23T01:35:04.008234,2023-07-23,2023-07-23,0.0,29.924,25.4,0,,83,57.0,0.0,0.0,0.0,0.0,797.6,0.1,101.3,792.5,0.0,26.1,25.6,25.6,1
64267,2023-07-23T02:05:04.149691,2023-07-23,2023-07-23,0.0,29.922,25.1,0,,131,58.0,0.0,0.0,0.0,0.0,797.6,0.1,101.3,792.5,0.0,25.6,25.0,25.0,1
64268,2023-07-23T02:35:03.341267,2023-07-23,2023-07-23,0.0,29.919,24.8,0,,126,60.0,0.0,0.0,0.0,0.0,797.6,0.1,101.3,792.5,0.0,25.6,25.0,25.0,1
64269,2023-07-23T03:05:03.962654,2023-07-23,2023-07-23,0.0,29.913,24.6,0,,120,62.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.0,24.4,24.4,1
64270,2023-07-23T03:35:04.165762,2023-07-23,2023-07-23,0.0,29.913,24.3,0,,125,64.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.0,24.4,24.4,1
64271,2023-07-23T04:05:03.312681,2023-07-23,2023-07-23,0.0,29.916,24.4,0,,115,66.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.6,24.4,25.0,1
64272,2023-07-23T04:35:04.012655,2023-07-23,2023-07-23,0.0,29.925,24.2,0,,123,68.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.0,24.4,24.4,1
64273,2023-07-23T05:05:04.131798,2023-07-23,2023-07-23,0.0,29.927,23.9,0,,116,69.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.0,23.9,24.4,1
64274,2023-07-23T05:35:03.332052,2023-07-23,2023-07-23,0.0,29.934,23.6,0,,120,71.0,0.0,0.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,24.4,23.3,23.9,1
64275,2023-07-23T06:05:03.425548,2023-07-23,2023-07-23,20.0,29.941,23.4,0,,147,73.0,0.0,7.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,24.4,23.3,23.9,1
64276,2023-07-23T06:35:04.085674,2023-07-23,2023-07-23,20.0,29.956,23.7,0,,126,72.0,0.0,65.0,0.0,0.0,797.6,0.2,101.3,792.5,0.0,25.0,23.9,25.0,1
64277,2023-07-23T07:05:03.380006,2023-07-23,2023-07-23,20.0,29.958,24.6,0,,124,70.0,0.0,188.0,0.0,0.0,797.6,0.3,101.3,792.5,0.0,25.6,24.4,27.2,1
64278,2023-07-23T07:35:03.637658,2023-07-23,2023-07-23,20.0,29.971,25.6,0,,118,66.0,0.0,315.0,0.0,0.0,797.6,0.3,101.3,792.5,0.0,26.7,25.6,30.0,1
64279,2023-07-23T08:05:03.794838,2023-07-23,2023-07-23,20.0,29.975,26.2,0,,104,65.0,0.0,432.0,0.0,0.0,797.6,0.5,101.3,792.5,0.0,27.2,26.1,31.7,1
64280,2023-07-23T08:35:03.993454,2023-07-23,2023-07-23,20.0,29.982,27.3,0,,88,62.0,0.0,541.0,0.0,0.0,797.6,0.5,101.3,792.5,0.0,28.3,27.2,33.9,1
64281,2023-07-23T09:05:04.108786,2023-07-23,2023-07-23,20.0,29.98,28.2,0,,61,58.0,0.0,645.0,0.0,0.0,797.6,0.8,101.3,792.5,0.0,29.4,28.3,36.1,1
64282,2023-07-23T09:35:03.294613,2023-07-23,2023-07-23,20.0,29.977,29.2,0,,132,56.0,0.0,731.0,0.0,0.0,797.6,0.8,101.3,792.5,0.0,31.1,29.4,38.3,1
64283,2023-07-23T10:05:03.450612,2023-07-23,2023-07-23,0.0,29.969,29.9,0,,143,53.0,0.0,805.0,0.0,0.0,797.6,1.3,101.3,792.5,0.0,31.7,30.0,38.9,1
64284,2023-07-23T10:35:03.629292,2023-07-23,2023-07-23,0.0,29.958,30.8,0,,49,50.0,0.0,867.0,0.0,0.0,797.6,1.3,101.3,792.5,0.0,32.2,30.6,39.4,1
64285,2023-07-23T11:05:03.266655,2023-07-23,2023-07-23,236.0,29.949,31.7,0,,63,48.0,0.0,905.0,0.0,0.0,797.6,1.9,101.3,792.5,0.0,33.3,31.7,40.6,1
64286,2023-07-23T11:35:03.446081,2023-07-23,2023-07-23,236.0,29.935,31.9,0,,39,47.0,0.0,923.0,0.0,0.0,797.6,1.9,101.3,792.5,0.0,33.9,31.7,41.1,1
64287,2023-07-23T12:05:03.570740,2023-07-23,2023-07-23,236.0,29.919,32.8,0,,135,45.0,0.0,940.0,0.0,0.0,797.6,2.5,101.3,792.5,0.0,35.0,32.8,42.2,1
64288,2023-07-23T12:35:03.779778,2023-07-23,2023-07-23,196.0,29.901,33.1,0,,162,44.0,0.0,912.0,0.0,0.0,797.6,2.5,101.3,792.5,0.0,35.6,33.3,42.8,1
64289,2023-07-23T13:05:04.030462,2023-07-23,2023-07-23,196.0,29.887,33.7,0,,120,42.0,0.0,877.0,0.0,0.0,797.6,3.1,101.3,792.5,0.0,36.1,33.9,43.3,1
64290,2023-07-23T13:35:03.238640,2023-07-23,2023-07-23,196.0,29.877,34.0,0,,85,39.0,0.0,830.0,0.0,0.0,797.6,3.1,101.3,792.5,0.0,35.6,33.9,42.8,1
64291,2023-07-23T14:05:03.345764,2023-07-23,2023-07-23,196.0,29.863,34.7,0,,144,38.0,0.0,784.0,0.0,0.0,797.6,3.7,101.3,792.5,0.0,36.7,35.0,43.9,1
64292,2023-07-23T14:35:03.582206,2023-07-23,2023-07-23,196.0,29.851,34.7,0,,124,38.0,0.0,619.0,0.0,0.0,797.6,3.7,101.3,792.5,0.0,36.7,34.4,43.3,1
64293,2023-07-23T15:05:03.744833,2023-07-23,2023-07-23,196.0,29.848,35.3,0,,123,36.0,0.0,517.0,0.0,0.0,797.6,4.1,101.3,792.5,0.0,37.2,35.6,42.8,1
64294,2023-07-23T15:35:03.493380,2023-07-23,2023-07-23,196.0,29.843,34.8,0,,137,36.0,0.0,478.0,0.0,0.0,797.6,4.1,101.3,792.5,0.0,36.7,35.0,41.1,1
64295,2023-07-23T16:05:03.593445,2023-07-23,2023-07-23,236.0,29.851,35.2,0,,163,35.0,0.0,355.0,0.0,0.0,797.6,4.4,101.3,792.5,0.0,36.7,35.0,39.4,1
64296,2023-07-23T16:35:03.863748,2023-07-23,2023-07-23,236.0,29.854,34.7,0,,133,36.0,0.0,232.0,0.0,0.0,797.6,4.4,101.3,792.5,0.0,36.1,35.0,37.8,1
64297,2023-07-23T17:05:03.973288,2023-07-23,2023-07-23,0.0,29.861,34.2,0,,123,36.0,0.0,102.0,0.0,0.0,797.6,4.6,101.3,792.5,0.0,35.6,34.4,35.6,1
64298,2023-07-23T17:35:04.174002,2023-07-23,2023-07-23,0.0,29.869,32.8,0,,122,38.0,0.0,14.0,0.0,0.0,797.6,4.6,101.3,792.5,0.0,33.9,32.8,32.8,1
64299,2023-07-23T18:05:03.280583,2023-07-23,2023-07-23,20.0,29.878,31.4,0,,145,41.0,0.0,0.0,0.0,0.0,797.6,4.7,101.3,792.5,0.0,31.7,31.7,30.6,1
64300,2023-07-23T18:35:03.490593,2023-07-23,2023-07-23,20.0,29.888,30.2,0,,144,44.0,0.0,0.0,0.0,0.0,797.6,4.7,101.3,792.5,0.0,30.6,30.0,29.4,1
64301,2023-07-23T19:05:03.658808,2023-07-23,2023-07-23,20.0,29.894,29.3,0,,143,46.0,0.0,0.0,0.0,0.0,797.6,4.7,101.3,792.5,0.0,30.0,29.4,28.9,1
64302,2023-07-23T19:35:03.872639,2023-07-23,2023-07-23,20.0,29.903,29.2,0,,131,46.0,0.0,0.0,0.0,0.0,797.6,4.7,101.3,792.5,0.0,30.0,29.4,28.9,1
64303,2023-07-23T20:05:04.023477,2023-07-23,2023-07-23,20.0,29.914,29.3,0,,131,46.0,0.0,0.0,0.0,0.0,797.6,4.8,101.3,792.5,0.0,30.0,29.4,28.9,1
64304,2023-07-23T20:35:03.254475,2023-07-23,2023-07-23,20.0,29.925,29.1,0,,127,46.0,0.0,0.0,0.0,0.0,797.6,4.8,101.3,792.5,0.0,30.0,28.9,28.9,1
64305,2023-07-23T21:05:04.054590,2023-07-23,2023-07-23,20.0,29.93,28.3,0,,127,48.0,0.0,0.0,0.0,0.0,797.6,4.9,101.3,792.5,0.0,28.9,28.3,27.8,1
64306,2023-07-23T21:35:03.321774,2023-07-23,2023-07-23,20.0,29.938,28.1,0,,126,49.0,0.0,0.0,0.0,0.0,797.6,4.9,101.3,792.5,0.0,28.9,28.3,27.8,1
64307,2023-07-23T22:05:03.428347,2023-07-23,2023-07-23,20.0,29.939,27.8,0,,126,49.0,0.0,0.0,0.0,0.0,797.6,4.9,101.3,792.5,0.0,28.3,27.8,27.2,1
64308,2023-07-23T22:35:03.688501,2023-07-23,2023-07-23,20.0,29.939,27.4,0,,126,50.0,0.0,0.0,0.0,0.0,797.6,4.9,101.3,792.5,0.0,27.8,27.2,26.7,1
64309,2023-07-23T23:05:03.944059,2023-07-23,2023-07-23,20.0,29.944,27.1,0,,126,52.0,0.0,0.0,0.0,0.0,797.6,5.0,101.3,792.5,0.0,27.2,27.2,26.1,1
64310,2023-07-23T23:35:04.165452,2023-07-23,2023-07-23,20.0,29.946,26.7,0,,126,52.0,0.0,0.0,0.0,0.0,797.6,5.0,101.3,792.5,0.0,26.7,26.7,25.6,1
64311,2023-07-23T23:59:03.273102,2023-07-23,2023-07-23,0.0,29.944,26.7,0,,122,52.0,0.0,0.0,0.0,0.0,797.6,5.0,101.3,792.5,0.0,26.7,26.7,25.6,1
64312,2023-07-24T00:05:03.184167,2023-07-24,2023-07-24,0.0,29.941,26.6,0,,122,53.0,0.0,0.0,0.0,0.0,797.6,0.0,106.4,797.6,0.0,26.7,26.7,25.6,1
64313,2023-07-24T00:35:03.468746,2023-07-24,2023-07-24,0.0,29.937,25.7,0,,124,55.0,0.0,0.0,0.0,0.0,797.6,0.0,106.4,797.6,0.0,26.1,25.6,25.0,1
64314,2023-07-24T01:05:03.566971,2023-07-24,2023-07-24,0.0,29.932,25.7,0,,122,55.0,0.0,0.0,0.0,0.0,797.6,0.1,106.4,797.6,0.0,26.1,25.6,25.0,1
64315,2023-07-24T01:35:03.729812,2023-07-24,2023-07-24,0.0,29.92,25.4,0,,124,56.0,0.0,0.0,0.0,0.0,797.6,0.1,106.4,797.6,0.0,25.6,25.6,25.0,1
64316,2023-07-24T02:05:04.028848,2023-07-24,2023-07-24,236.0,29.912,25.4,0,,136,58.0,0.0,0.0,0.0,0.0,797.6,0.1,106.4,797.6,0.0,26.1,25.6,25.6,1
64317,2023-07-24T02:35:03.314799,2023-07-24,2023-07-24,236.0,29.907,24.9,0,,129,59.0,0.0,0.0,0.0,0.0,797.6,0.1,106.4,797.6,0.0,25.6,25.0,25.0,1
64318,2023-07-24T03:05:03.472261,2023-07-24,2023-07-24,236.0,29.903,24.3,0,,124,61.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,25.0,24.4,24.4,1
64319,2023-07-24T03:35:03.690992,2023-07-24,2023-07-24,236.0,29.899,24.1,0,,130,62.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,25.0,23.9,24.4,1
64320,2023-07-24T04:05:03.923371,2023-07-24,2023-07-24,236.0,29.907,23.8,0,,127,63.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,24.4,23.9,23.9,1
64321,2023-07-24T04:35:04.149408,2023-07-24,2023-07-24,0.0,29.918,23.7,0,,124,64.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,24.4,23.9,23.9,1
64322,2023-07-24T05:05:03.282581,2023-07-24,2023-07-24,0.0,29.924,23.4,0,,120,65.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,24.4,23.3,23.9,1
64323,2023-07-24T05:35:03.472641,2023-07-24,2023-07-24,0.0,29.93,23.1,0,,143,66.0,0.0,0.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,23.9,23.3,23.3,1
64324,2023-07-24T06:05:03.175804,2023-07-24,2023-07-24,20.0,29.937,23.0,0,,126,66.0,0.0,7.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,23.9,22.8,23.3,1
64325,2023-07-24T06:35:03.349575,2023-07-24,2023-07-24,20.0,29.949,23.3,0,,124,67.0,0.0,67.0,0.0,0.0,797.6,0.2,106.4,797.6,0.0,24.4,23.3,24.4,1
64326,2023-07-24T07:05:03.746124,2023-07-24,2023-07-24,20.0,29.953,24.2,0,,114,65.0,0.0,193.0,0.0,0.0,797.6,0.3,106.4,797.6,0.0,25.0,24.4,26.7,1
64327,2023-07-24T07:35:03.987877,2023-07-24,2023-07-24,20.0,29.964,25.3,0,,121,62.0,0.0,320.0,0.0,0.0,797.6,0.3,106.4,797.6,0.0,26.1,25.6,29.4,1
64328,2023-07-24T08:05:03.652270,2023-07-24,2023-07-24,20.0,29.975,25.8,0,,131,61.0,0.0,436.0,0.0,0.0,797.6,0.5,106.4,797.6,0.0,26.7,26.1,31.1,1
64329,2023-07-24T08:35:03.929279,2023-07-24,2023-07-24,20.0,29.981,26.9,0,,124,58.0,0.0,547.0,0.0,0.0,797.6,0.5,106.4,797.6,0.0,27.8,27.2,33.3,1
64330,2023-07-24T09:05:04.045234,2023-07-24,2023-07-24,20.0,29.989,28.2,0,,106,55.0,0.0,645.0,0.0,0.0,797.6,0.8,106.4,797.6,0.0,29.4,28.3,36.1,1
64331,2023-07-24T09:35:03.370229,2023-07-24,2023-07-24,20.0,29.987,28.9,0,,168,54.0,0.0,729.0,0.0,0.0,797.6,0.8,106.4,797.6,0.0,30.6,28.9,37.8,1
64332,2023-07-24T10:05:03.456028,2023-07-24,2023-07-24,0.0,29.971,29.9,0,,116,52.0,0.0,795.0,0.0,0.0,797.6,1.3,106.4,797.6,0.0,31.7,30.0,38.9,1
64333,2023-07-24T10:35:03.687056,2023-07-24,2023-07-24,0.0,29.959,31.1,0,,142,50.0,0.0,861.0,0.0,0.0,797.6,1.3,106.4,797.6,0.0,32.8,31.1,40.0,1
64334,2023-07-24T11:05:03.889745,2023-07-24,2023-07-24,236.0,29.942,31.7,0,,70,47.0,0.0,900.0,0.0,0.0,797.6,1.9,106.4,797.6,0.0,33.3,31.7,40.6,1
64335,2023-07-24T11:35:04.084800,2023-07-24,2023-07-24,236.0,29.929,32.6,0,,125,46.0,0.0,918.0,0.0,0.0,797.6,1.9,106.4,797.6,0.0,35.0,32.8,42.2,1
64336,2023-07-24T12:05:03.221222,2023-07-24,2023-07-24,196.0,29.911,33.3,0,,123,45.0,0.0,956.0,0.0,0.0,797.6,2.5,106.4,797.6,0.0,36.1,33.3,43.3,1
64337,2023-07-24T12:35:03.423248,2023-07-24,2023-07-24,196.0,29.893,33.4,0,,195,44.0,0.0,983.0,0.0,0.0,797.6,2.5,106.4,797.6,0.0,36.1,33.3,42.2,1
64338,2023-07-24T13:05:03.556535,2023-07-24,2023-07-24,196.0,29.878,34.2,0,,109,40.0,0.0,944.0,0.0,0.0,797.6,3.1,106.4,797.6,0.0,36.1,34.4,43.3,1
64339,2023-07-24T13:35:03.854694,2023-07-24,2023-07-24,196.0,29.862,34.2,0,,60,38.0,0.0,246.0,0.0,0.0,797.6,3.1,106.4,797.6,0.0,36.1,34.4,43.3,1
64340,2023-07-24T14:05:03.986730,2023-07-24,2023-07-24,196.0,29.844,34.6,0,,163,39.0,0.0,947.0,0.0,0.0,797.6,3.7,106.4,797.6,0.0,36.7,34.4,43.9,1
64341,2023-07-24T14:35:04.175140,2023-07-24,2023-07-24,196.0,29.836,34.3,0,,79,38.0,0.0,221.0,0.0,0.0,797.6,3.7,106.4,797.6,0.0,36.1,34.4,37.8,1
64342,2023-07-24T15:05:03.311772,2023-07-24,2023-07-24,196.0,29.822,34.9,0,,119,38.0,0.0,721.0,0.0,0.0,797.6,4.0,106.4,797.6,0.0,37.2,35.0,44.4,1
64343,2023-07-24T15:35:03.602056,2023-07-24,2023-07-24,196.0,29.823,34.7,0,,126,38.0,0.0,527.0,0.0,0.0,797.6,4.0,106.4,797.6,0.0,36.7,34.4,41.1,1
64344,2023-07-24T16:05:03.725765,2023-07-24,2023-07-24,196.0,29.817,34.7,0,,102,37.0,0.0,216.0,0.0,0.0,797.6,4.4,106.4,797.6,0.0,36.7,34.4,40.0,1
64345,2023-07-24T16:35:03.955629,2023-07-24,2023-07-24,236.0,29.819,33.7,0,,134,38.0,0.0,86.0,0.0,0.0,797.6,4.4,106.4,797.6,0.0,35.0,33.9,35.0,1
64346,2023-07-24T17:05:03.205717,2023-07-24,2023-07-24,236.0,29.826,32.9,0,,105,39.0,0.0,37.0,0.0,0.0,797.6,4.5,106.4,797.6,0.0,33.9,32.8,33.3,1
64347,2023-07-24T17:35:03.934309,2023-07-24,2023-07-24,0.0,29.83,32.3,0,,129,40.0,0.0,12.0,0.0,0.0,797.6,4.5,106.4,797.6,0.0,32.8,32.2,31.7,1
64348,2023-07-24T18:05:04.027702,2023-07-24,2023-07-24,0.0,29.838,30.9,0,,109,43.0,0.0,0.0,0.0,0.0,797.6,4.5,106.4,797.6,0.0,31.7,31.1,30.6,1
64349,2023-07-24T18:35:03.263995,2023-07-24,2023-07-24,0.0,29.843,28.9,0,,109,49.0,0.0,0.0,0.0,0.0,797.6,4.5,106.4,797.6,0.0,30.0,28.9,28.9,1
64350,2023-07-24T19:05:03.344091,2023-07-24,2023-07-24,20.0,29.852,27.7,0,,109,49.0,0.0,0.0,0.0,0.0,797.6,4.6,106.4,797.6,0.0,28.3,27.8,27.2,1
64351,2023-07-24T19:35:03.581445,2023-07-24,2023-07-24,20.0,29.867,28.6,0,,109,46.0,0.0,0.0,0.0,0.0,797.6,4.6,106.4,797.6,0.0,28.9,28.3,27.8,1
64352,2023-07-24T20:05:03.704373,2023-07-24,2023-07-24,20.0,29.877,27.6,0,,109,50.0,0.0,0.0,0.0,0.0,797.6,4.6,106.4,797.6,0.0,27.8,27.8,26.7,1
64353,2023-07-24T20:35:03.851596,2023-07-24,2023-07-24,20.0,29.884,26.2,0,,109,51.0,0.0,0.0,0.0,0.0,797.6,4.6,106.4,797.6,0.0,26.1,26.1,25.0,1
64354,2023-07-24T21:05:03.949099,2023-07-24,2023-07-24,20.0,29.891,25.7,0,,109,53.0,0.0,0.0,0.0,0.0,797.6,4.7,106.4,797.6,0.0,26.1,25.6,25.0,1
64355,2023-07-24T21:35:04.150493,2023-07-24,2023-07-24,20.0,29.896,25.7,0,,109,52.0,0.0,0.0,0.0,0.0,797.6,4.7,106.4,797.6,0.0,25.6,25.6,24.4,1
64356,2023-07-24T22:05:03.276590,2023-07-24,2023-07-24,20.0,29.896,26.2,0,,109,50.0,0.0,0.0,0.0,0.0,797.6,4.7,106.4,797.6,0.0,26.1,26.1,25.0,1
64357,2023-07-24T22:35:03.435523,2023-07-24,2023-07-24,20.0,29.9,23.7,0,,109,58.0,0.0,0.0,0.0,0.0,797.6,4.7,106.4,797.6,0.0,23.9,23.9,22.8,1
64358,2023-07-24T23:05:03.658227,2023-07-24,2023-07-24,20.0,29.901,22.8,0,,109,62.0,0.0,0.0,0.0,0.0,797.6,4.8,106.4,797.6,0.0,23.3,22.8,22.2,1
64359,2023-07-24T23:35:03.936537,2023-07-24,2023-07-24,20.0,29.901,21.7,0,,109,66.0,0.0,0.0,0.0,0.0,797.6,4.8,106.4,797.6,0.0,21.7,21.7,20.6,1
64360,2023-07-24T23:59:04.109831,2023-07-24,2023-07-24,0.0,29.898,20.7,0,,109,67.0,0.0,0.0,0.0,0.0,797.6,4.8,106.4,797.6,0.0,20.6,20.6,19.4,1
64361,2023-07-25T00:05:03.452528,2023-07-25,2023-07-25,0.0,29.897,20.6,0,,109,68.0,0.0,0.0,0.0,0.0,797.6,0.0,111.3,802.4,0.0,20.6,20.6,19.4,1
64362,2023-07-25T00:35:03.676493,2023-07-25,2023-07-25,0.0,29.893,20.1,0,,109,70.0,0.0,0.0,0.0,0.0,797.6,0.0,111.3,802.4,0.0,20.6,20.0,19.4,1
64363,2023-07-25T01:05:03.309454,2023-07-25,2023-07-25,0.0,29.888,21.0,0,,109,69.0,0.0,0.0,0.0,0.0,797.6,0.0,111.3,802.4,0.0,21.1,21.1,20.0,1
64364,2023-07-25T01:35:03.605482,2023-07-25,2023-07-25,0.0,29.88,24.1,0,,114,57.0,0.0,0.0,0.0,0.0,797.6,0.0,111.3,802.4,0.0,24.4,23.9,23.9,1
64365,2023-07-25T02:05:03.720637,2023-07-25,2023-07-25,236.0,29.875,24.9,0,,60,55.0,0.0,0.0,0.0,0.0,797.6,0.1,111.3,802.4,0.0,25.0,25.0,24.4,1
64366,2023-07-25T02:35:03.918811,2023-07-25,2023-07-25,236.0,29.874,24.8,0,,133,56.0,0.0,0.0,0.0,0.0,797.6,0.1,111.3,802.4,0.0,25.0,25.0,24.4,1
64367,2023-07-25T03:05:04.064309,2023-07-25,2023-07-25,236.0,29.875,24.4,0,,128,58.0,0.0,0.0,0.0,0.0,797.6,0.1,111.3,802.4,0.0,25.0,24.4,24.4,1
64368,2023-07-25T03:35:03.255663,2023-07-25,2023-07-25,0.0,29.882,24.3,0,,126,59.0,0.0,0.0,0.0,0.0,797.6,0.1,111.3,802.4,0.0,25.0,24.4,24.4,1
64369,2023-07-25T04:05:03.380756,2023-07-25,2023-07-25,0.0,29.883,23.8,0,,124,61.0,0.0,0.0,0.0,0.0,797.6,0.2,111.3,802.4,0.0,24.4,23.9,23.9,1
64370,2023-07-25T04:35:03.583193,2023-07-25,2023-07-25,0.0,29.887,23.6,0,,132,63.0,0.0,0.0,0.0,0.0,797.6,0.2,111.3,802.4,0.0,24.4,23.9,23.9,1
64371,2023-07-25T05:05:03.278383,2023-07-25,2023-07-25,0.0,29.892,23.3,0,,132,65.0,0.0,0.0,0.0,0.0,797.6,0.2,111.3,802.4,0.0,24.4,23.3,23.9,1
